age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,1,2,3,0,2,1,0,1,6,4,187,1,0,0,0,0
37,1,0,1,0,231,1,1,1,6,4,451,2,0,0,0,0
34,0,0,0,0,270,1,1,1,6,4,159,1,0,0,0,0
44,0,0,0,0,274,1,1,1,6,4,409,1,0,0,0,0
40,3,1,0,0,-109,1,1,1,6,4,170,1,0,0,0,0
37,2,0,0,0,1,1,0,1,6,4,608,1,0,0,0,1
33,0,1,0,1,-60,0,0,1,6,4,243,1,0,0,0,0
35,0,0,0,0,89,1,0,1,6,4,145,2,0,0,0,0
58,0,2,0,0,-11,0,0,1,6,4,112,1,0,0,0,0
39,0,0,2,0,0,1,0,1,6,4,262,2,0,0,0,0
43,0,0,0,0,-509,1,0,1,6,4,124,1,0,0,0,0
39,6,0,2,0,408,1,0,1,6,4,53,1,0,0,0,0
36,4,1,2,0,58,1,0,1,6,4,134,1,0,0,0,0
57,5,1,0,0,1640,0,1,1,6,4,204,4,0,0,0,0
36,3,1,0,0,20,1,0,1,6,4,186,1,0,0,0,0
55,0,0,0,0,52,1,0,1,6,4,182,1,0,0,0,0
44,6,0,1,0,292,1,0,1,6,4,162,1,0,0,0,0
44,4,2,0,0,424,1,0,1,6,4,27,1,0,0,0,0
46,0,0,3,0,1044,1,0,1,6,4,43,1,0,0,0,0
39,0,0,0,0,983,1,0,1,6,4,97,1,0,0,0,0
40,0,0,2,0,668,1,0,1,6,4,283,2,0,0,0,0
50,1,0,1,0,964,1,0,1,6,4,323,1,0,0,0,0
31,1,1,0,0,301,1,0,1,6,4,82,1,0,0,0,0
37,3,1,0,0,140,1,0,1,6,4,310,1,0,0,0,0
39,1,1,0,0,1877,1,0,1,6,4,185,1,0,0,0,0
51,0,0,2,0,1127,1,0,1,6,4,47,1,0,0,0,0
41,2,0,0,0,871,1,0,1,6,4,145,1,0,0,0,0
41,2,0,0,0,767,1,1,1,6,4,204,1,0,0,0,0
43,0,0,0,0,0,0,0,1,6,4,187,1,0,0,0,0
30,4,1,0,0,209,1,0,1,6,4,30,2,0,0,0,0
54,1,2,2,0,0,0,0,1,6,4,472,1,0,0,0,0
43,0,2,0,0,110,1,1,1,6,4,448,1,0,0,0,0
59,1,2,1,0,-76,1,1,1,6,4,264,1,0,0,0,0
47,2,0,3,0,178,1,0,1,6,4,169,1,0,0,0,0
40,0,0,2,0,-66,1,0,1,6,4,288,1,0,0,0,0
32,2,0,0,0,0,1,0,1,6,4,176,2,0,0,0,0
29,0,0,0,0,1,1,0,1,6,4,215,1,0,0,0,0
36,0,0,0,0,0,1,0,1,6,4,337,1,0,0,0,0
30,0,2,0,0,-209,1,0,1,6,4,188,2,0,0,0,0
39,3,1,0,0,0,1,0,1,6,4,174,2,0,0,0,0
39,0,2,0,0,42,1,0,1,6,4,226,2,0,0,0,0
50,0,2,0,0,41,1,0,1,6,4,190,1,0,0,0,0
44,0,0,0,0,-99,1,0,1,6,4,111,2,0,0,0,0
37,2,1,0,0,17,1,0,1,6,4,164,1,0,0,0,0
46,3,0,2,0,276,1,1,1,6,4,157,2,0,0,0,0
32,2,1,3,0,-170,0,0,1,6,4,46,1,0,0,0,0
37,1,1,1,0,230,1,1,1,6,4,374,1,0,0,0,0
29,0,0,0,0,9,1,0,1,6,4,349,1,0,0,0,0
41,0,0,0,0,946,1,0,1,6,4,325,1,0,0,0,0
45,0,0,2,0,1297,1,0,1,6,4,233,2,0,0,0,0
57,5,2,0,0,-331,1,0,1,6,4,531,1,0,0,0,0
48,0,1,0,0,44,1,0,1,6,4,153,1,0,0,0,0
60,5,0,0,1,15,0,0,1,6,4,80,1,0,0,0,0
26,3,1,0,0,712,1,0,1,6,4,232,1,0,0,0,0
34,3,0,0,0,507,1,0,1,6,4,190,1,0,0,0,0
41,0,0,2,0,0,1,1,1,6,4,238,1,0,0,0,0
50,1,2,0,0,1716,1,0,1,6,4,82,1,0,0,0,0
49,6,0,0,0,167,1,1,1,6,4,198,3,0,0,0,0
44,3,0,3,0,40,0,1,1,6,4,160,2,0,0,0,0
44,0,0,2,0,148,1,0,1,6,4,211,1,0,0,0,0
31,2,0,0,0,17,1,1,1,6,4,120,1,0,0,0,0
34,0,1,1,0,1011,1,0,1,6,4,136,1,0,0,0,0
46,1,1,3,0,1527,1,0,1,6,4,269,1,0,0,0,0
42,1,0,1,0,744,0,0,1,6,4,157,1,0,0,0,0
52,3,0,0,0,484,1,0,1,6,4,128,1,0,0,0,0
29,1,1,1,0,0,1,0,1,6,4,211,1,0,0,0,0
53,5,0,2,0,136,1,0,1,6,4,267,2,0,0,0,0
43,0,0,0,0,1335,1,0,1,6,4,371,2,0,0,0,0
38,1,0,0,0,517,1,0,1,6,4,288,2,0,0,0,0
46,1,0,1,0,459,1,0,1,6,4,221,1,0,0,0,0
48,1,2,3,0,549,1,0,1,6,4,427,1,0,0,0,0
30,3,2,0,0,83,1,1,1,6,4,310,1,0,0,0,0
44,0,0,2,0,213,0,0,1,6,4,158,1,0,0,0,0
31,6,0,2,0,203,1,0,1,6,4,604,3,0,0,0,0
42,4,1,0,0,518,1,0,1,6,4,198,1,0,0,0,0
52,3,0,0,0,1236,1,0,1,6,4,247,1,0,0,0,0
45,0,2,0,0,756,1,0,1,6,4,179,2,0,0,0,0
48,0,0,0,0,157,1,0,1,6,4,73,1,0,0,0,0
45,0,0,2,0,-66,1,0,1,6,4,263,2,0,0,0,0
34,0,0,3,0,245,1,0,1,6,4,13,1,0,0,0,0
34,0,0,2,0,-144,1,0,1,6,4,79,2,0,0,0,0
46,0,0,0,0,71,1,0,1,6,4,416,1,0,0,0,0
49,4,2,0,0,505,1,0,1,6,4,162,1,0,0,0,0
50,2,0,2,0,249,1,0,1,6,4,129,1,0,0,0,0
34,3,1,0,0,0,1,0,1,6,4,150,1,0,0,0,0
40,6,1,0,0,11,1,0,1,6,4,43,1,0,0,0,0
36,3,0,0,0,639,1,0,1,6,4,191,1,0,0,0,0
59,0,2,3,0,124,1,0,1,6,4,26,1,0,0,0,0
45,0,0,0,0,82,1,0,1,6,4,250,1,0,0,0,0
36,6,0,1,0,107,1,0,1,6,4,146,1,0,0,0,0
56,4,0,0,0,473,1,0,1,6,4,416,1,0,0,0,0
42,4,2,0,0,372,1,1,1,6,4,121,2,0,0,0,0
30,3,0,0,0,46,1,0,1,6,4,114,2,0,0,0,0
30,6,1,1,0,34,1,0,1,6,4,289,1,0,0,0,0
47,6,0,3,0,935,1,0,1,6,4,225,1,0,0,0,0
33,0,0,0,0,-10,1,0,1,6,4,123,1,0,0,0,0
36,3,0,0,0,-106,1,0,1,6,4,130,2,0,0,0,0
39,4,2,2,0,471,1,0,1,6,4,161,2,0,0,0,0
56,3,2,0,0,778,1,0,1,6,4,149,2,0,0,0,0
39,0,2,3,0,170,1,0,1,6,4,268,2,0,0,0,0
42,2,0,0,0,315,1,0,1,6,4,259,2,0,0,0,0
52,0,0,0,0,3165,0,0,1,6,4,26,1,0,0,0,0
36,3,2,0,0,131,1,0,1,6,4,153,1,0,0,0,0
35,6,0,0,1,204,1,0,1,6,4,424,2,0,0,0,0
47,2,0,0,0,83,1,0,1,6,4,179,2,0,0,0,0
59,4,2,0,0,0,1,1,1,6,4,97,1,0,0,0,0
38,1,0,3,0,1759,1,0,1,6,4,440,1,0,0,0,0
46,6,0,0,0,-125,1,0,1,6,4,23,1,0,0,0,0
34,0,0,0,0,0,0,0,1,6,4,195,1,0,0,0,0
38,2,0,3,0,573,1,0,1,6,4,87,1,0,0,0,0
56,0,0,0,0,1602,1,0,1,6,4,427,1,0,0,0,0
41,0,1,2,1,-137,1,1,1,6,4,189,1,0,0,0,0
52,2,0,3,0,0,0,0,1,6,4,195,1,0,0,0,0
54,4,0,0,0,193,0,0,1,6,4,179,1,0,0,0,0
61,5,0,0,0,195,1,1,1,6,4,179,1,0,0,0,0
53,6,0,0,0,288,0,0,1,6,4,69,1,0,0,0,0
47,2,0,0,0,19,1,0,1,6,4,105,2,0,0,0,0
53,0,0,2,0,25,1,0,1,6,4,266,3,0,0,0,0
46,4,0,0,0,216,1,0,1,6,4,524,2,0,0,0,0
39,0,2,2,0,190,1,1,1,6,4,96,2,0,0,0,0
56,2,2,0,0,99,1,0,1,6,4,155,2,0,0,0,0
55,4,2,2,0,2298,1,0,1,6,4,162,2,0,0,0,0
44,1,0,1,0,17,1,0,1,6,4,352,2,0,0,0,0
37,2,0,2,0,0,1,0,1,6,4,76,4,0,0,0,0
35,0,0,2,0,0,1,0,1,6,4,154,2,0,0,0,0
55,0,0,0,0,840,1,0,1,6,4,310,2,0,0,0,0
37,4,0,0,0,358,1,0,1,6,4,390,3,0,0,0,0
30,2,1,0,0,0,1,0,1,6,4,369,1,0,0,0,0
37,0,0,2,0,-325,1,1,1,6,4,112,2,0,0,0,0
36,2,1,0,0,-15,1,0,1,6,4,341,3,0,0,0,0
38,2,0,0,0,581,1,0,1,6,4,79,1,0,0,0,0
48,5,0,0,0,74,0,1,1,6,4,315,1,0,0,0,0
55,4,2,0,0,141,1,0,1,6,4,262,2,0,0,0,0
28,4,2,0,0,89,0,0,1,6,4,174,2,0,0,0,0
54,4,0,0,1,0,1,0,1,6,4,138,3,0,0,0,0
30,0,0,0,0,450,0,0,1,6,4,526,2,0,0,0,0
48,2,0,1,0,310,0,0,1,6,4,135,1,0,0,0,0
31,6,0,0,0,0,1,0,1,6,4,36,5,0,0,0,0
37,0,0,0,0,395,1,0,1,6,4,219,2,0,0,0,0
37,4,1,3,0,-118,1,0,1,6,4,147,2,0,0,0,0
56,0,0,2,0,5,1,1,1,6,4,407,2,0,0,0,0
51,0,0,0,0,50,1,1,1,6,4,121,1,0,0,0,0
39,0,0,0,0,285,1,1,1,6,4,209,1,0,0,0,0
49,2,0,3,0,15,0,0,1,6,4,92,2,0,0,0,0
51,0,0,2,0,653,1,1,1,6,4,208,1,0,0,0,0
43,6,0,0,0,918,1,0,1,6,4,193,1,0,0,0,0
32,4,0,0,0,243,1,1,1,6,4,144,1,0,0,0,0
29,2,1,1,0,405,1,0,1,6,4,65,1,0,0,0,0
48,1,2,1,0,1328,1,0,1,6,4,339,1,0,0,0,0
55,4,0,2,0,255,1,0,1,6,4,285,1,0,0,0,0
53,0,0,0,0,3397,1,0,1,6,4,231,1,0,0,0,0
47,2,0,3,0,2106,1,0,1,6,4,168,1,0,0,0,0
39,1,0,1,0,2877,1,0,1,6,4,278,1,0,0,0,0
31,0,1,1,0,60,1,1,1,6,4,389,1,0,0,0,0
39,0,0,2,0,2226,1,0,1,6,4,158,1,0,0,0,0
40,0,0,2,0,2880,1,0,1,6,4,145,2,0,0,0,0
40,2,1,3,0,-5,1,0,1,6,4,78,2,0,0,0,0
48,2,0,0,0,147,0,0,1,6,4,142,3,0,0,0,0
33,2,2,0,0,7,1,1,1,6,4,87,1,0,0,0,0
40,2,0,0,0,109,1,0,1,6,4,147,2,0,0,0,0
59,5,0,2,0,-119,1,0,1,6,4,289,1,0,0,0,0
31,1,1,1,0,1852,1,0,1,6,4,170,3,0,0,0,0
54,2,2,0,0,21,1,0,1,6,4,381,2,0,0,0,0
34,3,1,3,0,2434,1,0,1,6,4,218,4,0,0,0,0
32,2,0,0,0,90,1,1,1,6,4,57,2,0,0,0,0
32,3,1,1,0,395,1,0,1,6,4,241,3,0,0,0,0
42,0,0,2,0,15,1,0,1,6,4,230,1,0,0,0,0
33,4,0,1,0,85,0,0,1,6,4,262,3,0,0,0,0
52,6,0,1,0,-184,1,1,1,6,4,392,2,0,0,0,0
52,4,0,0,0,660,0,0,1,6,4,201,2,0,0,0,0
52,0,2,2,1,-183,1,0,1,6,4,145,1,0,0,0,0
30,6,2,0,0,1144,1,0,1,6,4,252,1,0,0,0,0
44,4,2,0,0,1,1,0,1,6,4,235,4,0,0,0,0
35,3,0,0,0,69,1,1,1,6,4,235,2,0,0,0,0
55,1,1,0,0,220,1,0,1,6,4,328,2,0,0,0,0
33,0,0,2,0,332,1,0,1,6,4,116,2,0,0,0,0
37,0,1,0,0,240,1,0,1,6,4,246,1,0,0,0,0
42,2,1,0,0,0,1,0,1,6,4,293,1,0,0,0,0
43,6,0,0,0,0,1,0,1,6,4,37,2,0,0,0,0
38,6,0,1,0,898,1,0,1,6,4,132,2,0,0,0,0
37,2,0,0,0,123,1,1,1,6,4,530,2,0,0,0,0
31,6,1,0,0,252,1,0,1,6,4,175,3,0,0,0,0
41,1,0,1,0,65,1,0,1,6,4,524,2,0,0,0,0
41,2,0,0,0,-366,1,1,1,6,4,29,3,0,0,0,0
29,6,1,0,0,209,1,0,1,6,4,311,2,0,0,0,0
38,3,1,0,0,221,1,0,1,6,4,211,2,0,0,0,0
44,6,2,1,0,4,1,0,1,6,4,312,3,0,0,0,0
39,3,0,0,0,104,1,0,1,6,4,412,1,0,0,0,0
28,2,1,0,0,312,1,0,1,6,4,392,1,0,0,0,0
33,0,0,0,0,-349,1,0,1,6,4,191,1,0,0,0,0
41,4,0,3,0,4,0,0,1,6,4,284,2,0,0,0,0
40,0,0,2,0,-322,1,1,1,6,4,144,1,0,0,0,0
29,3,0,0,0,-150,1,0,1,6,4,328,1,0,0,0,0
38,1,0,3,0,1349,1,0,1,6,4,100,1,0,0,0,0
32,3,0,1,0,281,1,0,1,6,4,226,1,0,0,0,0
45,4,0,0,0,1259,1,0,1,6,4,507,1,0,0,0,0
33,3,1,0,0,101,1,0,1,6,4,392,1,0,0,0,0
41,6,0,3,0,89,1,0,1,6,4,333,2,0,0,0,0
41,0,0,0,0,140,1,0,1,6,4,311,3,0,0,0,0
35,3,1,0,0,148,1,0,1,6,4,128,2,0,0,0,0
40,2,1,0,0,200,1,0,1,6,4,322,2,0,0,0,0
60,6,0,2,0,46,1,0,1,6,4,202,4,0,0,0,0
47,4,2,0,0,201,1,0,1,6,4,92,2,0,0,0,0
31,0,1,0,0,0,1,0,1,6,4,273,2,0,0,0,0
49,6,0,0,0,1,1,0,1,6,4,260,3,0,0,0,0
29,0,0,0,0,43,1,0,1,6,4,268,2,0,0,0,0
31,1,1,1,0,-173,1,0,1,6,4,396,2,0,0,0,0
38,1,0,1,0,389,1,0,1,6,4,262,1,0,0,0,0
37,0,0,2,0,215,1,1,1,6,4,308,3,0,0,0,0
35,2,0,0,0,-131,1,0,1,6,4,467,2,0,0,0,0
31,1,1,0,0,783,1,0,1,6,4,320,1,0,0,0,0
41,3,0,0,0,0,1,0,1,6,4,160,3,0,0,0,0
46,4,0,3,0,80,1,0,1,6,4,245,2,0,0,0,0
40,4,2,0,0,105,1,0,1,6,4,189,2,0,0,0,0
29,3,0,0,0,182,1,1,1,6,4,477,1,0,0,0,0
49,3,0,0,0,82,1,0,1,6,4,310,1,0,0,0,0
42,1,0,1,0,0,1,0,1,6,4,65,3,0,0,0,0
54,4,0,0,0,510,1,0,1,6,4,196,2,0,0,0,0
40,1,1,1,0,242,1,0,1,6,4,221,2,0,0,0,0
53,3,0,0,0,244,1,1,1,6,4,197,2,0,0,0,0
49,1,0,1,0,92,1,0,1,6,4,221,2,0,0,0,0
40,0,0,2,1,0,1,0,1,6,4,64,2,0,0,0,0
29,6,1,0,0,948,1,0,1,6,4,75,2,0,0,0,0
36,0,0,2,0,23,1,0,1,6,4,400,2,0,0,0,0
37,2,0,0,0,710,1,0,1,6,4,378,3,0,0,0,0
39,4,0,0,0,1205,1,0,1,6,4,118,2,0,0,0,0
44,6,0,1,0,1631,1,0,1,6,4,346,2,0,0,0,0
40,3,0,0,0,6,1,0,1,6,4,60,3,0,0,0,0
49,0,0,0,0,26,1,0,1,6,4,276,2,0,0,0,0
30,2,1,3,0,-48,1,0,1,6,4,152,2,0,0,0,0
57,1,0,1,0,2142,1,0,1,6,4,251,3,0,0,0,0
24,4,1,0,0,77,1,1,1,6,4,390,2,0,0,0,0
46,0,0,3,0,401,1,0,1,6,4,306,2,0,0,0,0
33,3,0,0,0,21,0,0,1,6,4,189,3,0,0,0,0
43,4,2,0,0,0,1,0,1,6,4,125,2,0,0,0,0
43,3,1,0,0,-497,1,0,1,6,4,234,2,0,0,0,0
40,0,2,2,0,369,0,0,1,6,4,79,2,0,0,0,0
44,2,1,3,0,78,1,0,1,6,4,13,6,0,0,0,0
35,2,1,1,0,226,1,1,1,6,4,283,3,0,0,0,0
47,2,0,0,0,503,1,0,1,6,4,109,2,0,0,0,0
33,0,0,0,0,372,1,0,1,6,4,132,2,0,0,0,0
31,3,0,0,0,0,1,1,1,6,4,144,2,0,0,0,0
40,0,2,0,0,0,1,0,1,6,4,121,2,0,0,0,0
36,6,0,1,0,125,1,0,1,6,4,95,3,0,0,0,0
56,5,2,2,0,4,1,0,1,6,4,31,3,0,0,0,0
40,3,1,3,0,419,1,0,1,6,4,112,3,0,0,0,0
41,3,2,0,0,322,1,0,1,6,4,87,4,0,0,0,0
53,5,0,0,0,303,1,0,1,6,4,593,2,0,0,0,0
39,0,0,0,0,607,1,0,1,6,4,99,2,0,0,0,0
44,0,2,0,0,579,1,0,1,6,4,198,2,0,0,0,0
38,3,0,0,0,3047,1,0,1,6,4,285,2,0,0,0,0
54,2,2,0,0,83,1,0,1,6,4,190,3,0,0,0,0
58,1,0,1,0,68,1,0,1,6,4,172,5,0,0,0,0
52,0,0,2,0,58,1,0,1,6,4,213,3,0,0,0,0
28,3,1,0,0,251,1,0,1,6,4,178,2,0,0,0,0
36,0,0,0,0,688,1,0,1,6,4,174,2,0,0,0,0
60,5,0,2,0,364,1,0,1,6,4,631,2,0,0,0,0
42,4,2,0,0,55,1,0,1,6,4,176,5,0,0,0,0
42,3,0,0,0,101,1,0,1,6,4,32,3,0,0,0,0
51,0,2,2,0,325,1,0,1,6,4,254,2,0,0,0,0
49,0,0,2,0,198,1,0,1,6,4,200,2,0,0,0,0
47,6,0,3,0,209,1,0,1,6,4,135,2,0,0,0,0
37,0,0,0,0,183,1,0,1,6,4,112,4,0,0,0,0
34,1,0,1,0,105,1,0,1,6,4,314,3,0,0,0,0
35,4,0,0,0,109,1,0,1,6,4,597,3,0,0,0,0
35,0,1,0,0,376,1,1,1,6,4,207,3,0,0,0,0
40,0,0,2,0,-7,1,0,1,6,4,410,2,0,0,0,0
55,2,0,0,0,0,0,0,1,6,4,160,3,0,0,0,0
55,5,0,0,0,143,1,0,1,6,4,42,3,0,0,0,0
35,1,1,1,0,550,1,0,1,6,4,55,2,0,0,0,0
57,0,0,2,0,162,1,0,1,6,4,155,2,0,0,0,0
53,1,0,1,0,115,1,0,1,6,4,336,3,0,0,0,0
41,0,0,2,0,512,1,0,1,6,4,233,2,0,0,0,0
57,0,0,3,0,807,1,0,1,6,4,211,2,0,0,0,0
45,0,0,3,0,248,1,0,1,6,4,88,5,0,0,0,0
43,0,0,2,0,1211,1,0,1,6,4,208,3,0,0,0,0
56,6,0,3,0,7,0,0,1,6,4,305,2,0,0,0,0
31,6,0,1,0,281,1,0,1,6,4,206,2,0,0,0,0
37,0,1,0,0,88,1,0,1,6,4,128,2,0,0,0,0
30,1,0,1,0,32,1,0,1,6,4,122,3,0,0,0,0
30,3,1,0,0,115,1,0,1,6,4,66,3,0,0,0,0
54,0,0,0,0,254,1,0,1,6,4,66,2,0,0,0,0
36,1,0,1,0,144,1,0,1,6,4,164,2,0,0,0,0
55,6,0,1,0,383,0,0,1,6,4,343,3,0,0,0,0
37,3,1,0,0,569,1,1,1,6,4,126,2,0,0,0,0
38,6,0,0,0,0,1,0,1,6,4,59,3,0,0,0,0
37,2,0,0,0,-421,1,0,1,6,4,183,5,0,0,0,0
33,0,2,0,0,60,0,0,1,6,4,190,3,0,0,0,0
44,0,0,2,0,67,1,0,1,6,4,220,2,0,0,0,0
57,2,0,0,0,402,1,0,1,6,4,153,3,0,0,0,0
30,6,1,1,0,800,0,0,1,6,4,95,2,0,0,0,0
42,2,0,1,0,239,1,1,1,6,4,191,3,0,0,0,0
51,0,2,0,0,421,1,0,1,6,4,216,2,0,0,0,0
44,3,2,0,0,161,1,0,1,7,4,89,2,0,0,0,0
46,2,0,0,1,289,0,0,1,7,4,51,3,0,0,0,0
29,6,1,0,0,110,1,0,1,7,4,169,3,0,0,0,0
39,0,0,2,0,245,1,0,1,7,4,148,3,0,0,0,0
42,4,0,0,0,0,1,0,1,7,4,132,3,0,0,0,0
50,0,0,2,0,156,1,0,1,7,4,117,3,0,0,0,0
42,2,1,0,0,0,1,0,1,7,4,275,4,0,0,0,0
39,3,0,0,0,20,1,0,1,7,4,124,2,0,0,0,0
55,2,1,1,0,92,1,0,1,7,4,118,3,0,0,0,0
46,4,0,0,0,89,1,0,1,7,4,479,2,0,0,0,0
42,0,0,0,0,166,1,0,1,7,4,285,3,0,0,0,0
45,1,0,1,0,103,1,0,1,7,4,35,4,0,0,0,0
43,0,0,2,0,-454,1,0,1,7,4,322,2,0,0,0,0
42,3,0,0,0,445,1,0,1,7,4,202,2,0,0,0,0
47,0,0,0,0,1001,1,0,1,7,4,201,4,0,0,0,0
51,4,2,0,0,-69,1,0,1,7,4,216,3,0,0,0,0
38,2,1,0,0,42,1,0,1,7,4,195,2,0,0,0,0
57,2,0,3,0,1617,1,0,1,7,4,96,2,0,0,0,0
32,2,2,0,0,210,1,1,1,7,4,188,2,0,0,0,0
46,1,0,1,0,0,0,0,1,7,4,70,2,0,0,0,0
29,6,1,1,0,185,1,0,1,7,4,141,3,0,0,0,0
59,5,0,0,0,836,1,0,1,7,4,106,1,0,0,0,0
32,0,1,0,0,301,1,0,1,7,4,395,2,0,0,0,0
44,0,0,2,0,503,1,0,1,7,4,629,2,0,0,0,0
40,5,0,2,0,407,1,0,1,7,4,502,1,0,0,0,0
31,0,1,0,0,53,1,0,1,7,4,446,1,0,0,0,0
46,6,0,1,0,2303,1,0,1,7,4,241,1,0,0,0,0
43,1,0,1,0,144,1,0,1,7,4,131,3,0,0,0,0
34,4,0,0,0,205,1,0,1,7,4,312,1,0,0,0,0
39,1,0,1,0,305,1,0,1,7,4,275,6,0,0,0,0
30,0,2,0,0,251,1,1,1,7,4,120,2,0,0,0,0
56,5,0,0,0,0,1,0,1,7,4,333,4,0,0,0,0
29,2,0,0,0,8,0,0,1,7,4,113,1,0,0,0,0
40,0,2,0,0,139,1,0,1,7,4,91,1,0,0,0,0
36,4,0,0,0,184,1,0,1,7,4,128,3,0,0,0,0
37,0,1,0,0,238,1,0,1,7,4,200,2,0,0,0,0
35,3,0,0,0,0,0,0,1,7,4,326,1,0,0,0,0
35,0,0,2,1,0,1,0,1,7,4,292,1,0,0,0,0
47,4,0,2,0,222,1,0,1,7,4,68,1,0,0,0,0
31,4,0,0,0,414,1,0,1,7,4,215,1,0,0,0,0
56,5,1,2,0,223,1,0,1,7,4,97,1,0,0,0,0
57,2,0,0,0,197,0,0,1,7,4,32,1,0,0,0,0
36,0,0,0,0,-251,1,0,1,7,4,162,1,0,0,0,0
45,6,2,0,0,-139,1,0,1,7,4,152,3,0,0,0,0
47,0,0,3,0,733,1,0,1,7,4,268,1,0,0,0,0
29,2,1,1,0,0,1,0,1,7,4,104,2,0,0,0,0
31,0,1,2,0,435,1,0,1,7,4,159,2,0,0,0,0
37,2,1,1,0,147,0,0,1,7,4,416,2,0,0,0,0
30,2,1,1,0,3,1,0,1,7,4,174,1,0,0,0,0
58,4,2,0,0,1109,1,1,1,7,4,180,1,0,0,0,0
33,4,0,0,0,404,1,0,1,7,4,139,1,0,0,0,0
39,0,0,2,0,981,1,0,1,7,4,294,1,0,0,0,0
33,0,1,2,0,95,1,0,1,7,4,102,1,0,0,0,0
34,4,0,0,0,302,1,0,1,7,4,124,1,0,0,0,0
36,4,2,0,0,-290,1,1,1,7,4,128,1,0,0,0,0
37,4,1,0,0,259,1,0,1,7,4,130,1,0,0,0,0
35,0,0,0,0,527,1,1,1,7,4,143,1,0,0,0,0
55,5,0,0,0,102,1,0,1,7,4,74,1,0,0,0,0
34,1,1,1,0,872,1,0,1,7,4,105,2,0,0,0,0
40,1,2,1,0,490,1,0,1,7,4,477,2,0,0,0,0
42,0,1,2,0,19,1,0,1,7,4,158,1,0,0,0,0
37,0,0,0,0,16,1,0,1,7,4,250,1,0,0,0,0
42,1,0,1,0,386,1,0,1,7,4,168,1,0,0,0,0
35,2,1,0,0,539,1,0,1,7,4,520,1,0,0,0,0
44,2,2,0,0,-329,1,0,1,7,4,171,1,0,0,0,0
30,4,1,0,0,-174,1,0,1,7,4,113,1,0,0,0,0
45,6,0,0,0,68,1,0,1,7,4,254,1,0,0,0,0
35,0,1,3,1,-532,1,0,1,7,4,149,1,0,0,0,0
36,3,2,0,0,0,1,0,1,7,4,133,2,0,0,0,0
49,0,0,0,0,64,1,0,1,7,4,293,3,0,0,0,0
31,0,1,0,0,1415,1,0,1,7,4,485,1,0,0,0,0
31,2,1,0,0,147,1,0,1,7,4,374,1,0,0,0,0
39,0,0,0,0,72,1,0,1,7,4,425,6,0,0,0,0
37,4,1,0,0,-196,1,0,1,7,4,207,1,0,0,0,0
33,0,0,2,0,716,1,0,1,7,4,83,3,0,0,0,0
37,1,0,1,0,0,1,0,1,7,4,228,1,0,0,0,0
42,4,0,0,0,-246,1,0,1,7,4,149,1,0,0,0,0
56,0,0,0,0,-203,1,0,1,7,4,139,1,0,0,0,0
36,4,1,0,0,342,1,0,1,7,4,142,1,0,0,0,0
29,2,1,1,0,3,1,0,1,7,4,359,1,0,0,0,0
54,1,0,1,1,-248,1,1,1,7,4,112,1,0,0,0,0
43,0,2,0,0,370,1,0,1,7,4,216,1,0,0,0,0
47,3,1,0,0,594,1,0,1,7,4,161,1,0,0,0,0
47,0,0,0,0,387,1,0,1,7,4,122,2,0,0,0,0
40,0,0,0,0,563,1,0,1,7,4,615,1,0,0,0,0
33,4,2,0,0,392,1,1,1,7,4,254,1,0,0,0,0
33,5,0,0,0,165,0,0,1,7,4,111,1,0,0,0,0
53,3,2,3,0,236,1,0,1,7,4,354,1,0,0,0,0
37,4,0,2,0,52,1,0,1,7,4,359,1,0,0,0,0
40,1,1,1,0,1265,1,0,1,7,4,97,1,0,0,0,0
37,0,0,2,0,693,1,0,1,7,4,327,3,0,0,0,0
35,2,0,0,0,118,1,0,1,7,4,236,1,0,0,0,0
26,0,1,0,0,24,1,0,1,7,4,180,1,0,0,0,0
38,1,1,1,0,673,1,0,1,7,4,184,1,0,0,0,0
52,6,0,0,0,273,0,0,1,7,4,227,1,0,0,0,0
33,4,2,0,0,327,1,0,1,7,4,109,1,0,0,0,0
31,3,1,0,0,299,1,0,1,7,4,492,2,0,0,0,0
32,0,0,0,0,0,1,0,1,7,4,298,1,0,0,0,0
35,0,1,2,0,109,1,0,1,7,4,83,2,0,0,0,0
55,1,2,1,0,552,0,0,1,7,4,241,2,0,0,0,0
32,0,2,2,0,473,1,0,1,7,4,204,2,0,0,0,0
37,6,1,3,0,414,1,0,1,7,4,131,1,0,0,0,0
31,2,0,0,0,344,1,0,1,7,4,123,1,0,0,0,0
38,3,0,0,0,8,1,0,1,7,4,125,1,0,0,0,0
37,4,0,0,0,78,1,0,1,7,4,295,2,0,0,0,0
38,0,0,0,0,266,1,0,1,7,4,287,1,0,0,0,0
33,6,0,1,0,98,1,1,1,7,4,109,1,0,0,0,0
38,0,0,2,0,83,1,0,1,7,4,140,2,0,0,0,0
37,1,1,1,1,45,1,0,1,7,4,204,1,0,0,0,0
29,6,0,1,0,8,1,0,1,7,4,233,1,0,0,0,0
42,1,0,1,0,263,1,0,1,7,4,254,1,0,0,0,0
40,0,0,0,0,306,1,0,1,7,4,184,2,0,0,0,0
32,1,0,1,0,233,1,0,1,7,4,193,1,0,0,0,0
47,1,2,1,0,447,0,1,1,7,4,126,1,0,0,0,0
